site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes,transect.snow.cover
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,dry,d,80-100,d-80-100,Potentilla.pulcherrima,6,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,0-20,w-0-20,Aconitum.columbianum,70,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,0-20,w-0-20,Delphinium.barbeyi,107,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,0-20,w-0-20,Erigeron.elatior,2,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,0-20,w-0-20,Geranium.richardsonii,33,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,0-20,w-0-20,Mertensia.ciliata,62,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Aconitum.columbianum,201,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Anticlea.elegans,120,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Delphinium.barbeyi,16,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Erigeron.elatior,33,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Helianthella.quinquenervis,1,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Limnorchis.hyperborea,8,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Potentilla.pulcherrima,3,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,20-40,w-20-40,Trifolium.repens,12,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Delphinium.barbeyi,27,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Erigeron.speciosus,3,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Helianthella.quinquenervis,21,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Mertensia.ciliata,17,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Potentilla.pulcherrima,40,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Trifolium.pratense,4,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,40-60,w-40-60,Vicia.americana,3,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Achillea.millefolium,3,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Aconitum.columbianum,53,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Anticlea.elegans,572,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Helianthella.quinquenervis,1,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Pentaphylloides.floribunda,67,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Potentilla.pulcherrima,29,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Ligularia.bigelovii,5,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Solidago.multiradiata,4,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,60-80,w-60-80,Trifolium.repens,21,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,80-100,w-80-100,Aconitum.columbianum,10,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,80-100,w-80-100,Delphinium.barbeyi,26,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,80-100,w-80-100,Potentilla.pulcherrima,62,NA,NA
Gothic.Spires,GS,2016,22-Jul-16,204,12,KAG,wet,w,80-100,w-80-100,Vicia.americana,10,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,0-20,a-0-20,Aconitum.columbianum,11,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,0-20,a-0-20,Anticlea.elegans,20,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,0-20,a-0-20,Erigeron.speciosus,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,0-20,a-0-20,Geranium.richardsonii,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,20-40,a-20-40,Delphinium.barbeyi,16,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,20-40,a-20-40,Erigeron.elatior,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,40-60,a-40-60,Delphinium.barbeyi,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,40-60,a-40-60,Erigeron.speciosus,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,60-80,a-60-80,Potentilla.pulcherrima,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,60-80,a-60-80,Ligularia.bigelovii,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,aspen,a,80-100,a-80-100,Erigeron.elatior,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,0-20,d-0-20,Erigeron.speciosus,13,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,0-20,d-0-20,Heliomeris.multiflora,8,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,0-20,d-0-20,Potentilla.pulcherrima,4,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,0-20,d-0-20,Ligularia.bigelovii,5,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Erigeron.speciosus,16,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Heliomeris.multiflora,8,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Potentilla.pulcherrima,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Ligularia.bigelovii,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,20-40,d-20-40,Solidago.multiradiata,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,40-60,d-40-60,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,40-60,d-40-60,Eremogone.congesta,51,30 stalks,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,40-60,d-40-60,Erigeron.speciosus,24,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,40-60,d-40-60,Pentaphylloides.floribunda,8,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,40-60,d-40-60,Potentilla.pulcherrima,9,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Erigeron.speciosus,5,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Gentianopsis.thermalis,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Helianthella.quinquenervis,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Heliomeris.multiflora,19,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Potentilla.pulcherrima,12,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Ligularia.bigelovii,18,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,60-80,d-60-80,Solidago.multiradiata,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,80-100,d-80-100,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,80-100,d-80-100,Campanula.rotundifolia,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,80-100,d-80-100,Erigeron.speciosus,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,dry,d,80-100,d-80-100,Heliomeris.multiflora,4,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,0-20,w-0-20,Aconitum.columbianum,47,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,0-20,w-0-20,Delphinium.barbeyi,69,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,0-20,w-0-20,Erigeron.elatior,5,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,0-20,w-0-20,Geranium.richardsonii,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Aconitum.columbianum,55,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Anticlea.elegans,42,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Erigeron.elatior,14,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Geranium.richardsonii,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Potentilla.pulcherrima,5,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Ligularia.bigelovii,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Senecio.serra,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,20-40,w-20-40,Trifolium.repens,11,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,40-60,w-40-60,Delphinium.barbeyi,10,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,40-60,w-40-60,Erigeron.elatior,6,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,40-60,w-40-60,Helianthella.quinquenervis,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,40-60,w-40-60,Potentilla.pulcherrima,12,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,40-60,w-40-60,Trifolium.repens,3,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Achillea.millefolium,6,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Aconitum.columbianum,17,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Anticlea.elegans,52,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Pentaphylloides.floribunda,86,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Potentilla.pulcherrima,14,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Ligularia.bigelovii,26,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Solidago.multiradiata,6,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,60-80,w-60-80,Trifolium.repens,24,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Aconitum.columbianum,5,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Aster.foliaceus,2,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Delphinium.barbeyi,11,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Erigeron.speciosus,4,NA,NA
Gothic.Spires,GS,2016,28-Jul-16,210,13,KAG,wet,w,80-100,w-80-100,Potentilla.pulcherrima,28,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,0-20,a-0-20,Aconitum.columbianum,2,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,0-20,a-0-20,Erigeron.speciosus,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,20-40,a-20-40,Aster.foliaceus,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,20-40,a-20-40,Erigeron.elatior,2,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,40-60,a-40-60,Erigeron.elatior,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,40-60,a-40-60,Erigeron.speciosus,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,60-80,a-60-80,Aster.foliaceus,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,60-80,a-60-80,Ligularia.bigelovii,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,aspen,a,80-100,a-80-100,Erigeron.elatior,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,0-20,d-0-20,Erigeron.speciosus,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,0-20,d-0-20,Heliomeris.multiflora,29,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,0-20,d-0-20,Ligularia.bigelovii,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,20-40,d-20-40,Achillea.millefolium,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,20-40,d-20-40,Aster.foliaceus,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,20-40,d-20-40,Heliomeris.multiflora,8,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Aster.foliaceus,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Eremogone.congesta,43,25 stalks,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Erigeron.speciosus,20,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Pentaphylloides.floribunda,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,40-60,d-40-60,Potentilla.pulcherrima,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,60-80,d-60-80,Aster.foliaceus,20,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,60-80,d-60-80,Erigeron.speciosus,5,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,60-80,d-60-80,Heliomeris.multiflora,121,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,60-80,d-60-80,Ligularia.bigelovii,9,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,80-100,d-80-100,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,dry,d,80-100,d-80-100,Heliomeris.multiflora,61,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,0-20,w-0-20,Aconitum.columbianum,9,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,0-20,w-0-20,Aster.foliaceus,7,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,0-20,w-0-20,Erigeron.elatior,10,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,0-20,w-0-20,Veratrum.tenuipetalum,5,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,20-40,w-20-40,Aconitum.columbianum,6,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,20-40,w-20-40,Aster.foliaceus,24,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,20-40,w-20-40,Erigeron.elatior,9,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,20-40,w-20-40,Trifolium.repens,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,40-60,w-40-60,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,40-60,w-40-60,Aster.foliaceus,30,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,40-60,w-40-60,Erigeron.speciosus,17,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Achillea.millefolium,7,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Aconitum.columbianum,3,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Aster.foliaceus,32,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Pentaphylloides.floribunda,60,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Ligularia.bigelovii,5,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,60-80,w-60-80,Trifolium.pratense,16,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,80-100,w-80-100,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,80-100,w-80-100,Aconitum.columbianum,1,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,80-100,w-80-100,Aster.foliaceus,34,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,80-100,w-80-100,Erigeron.speciosus,7,NA,NA
Gothic.Spires,GS,2016,6-Aug-16,219,14,KAG,wet,w,80-100,w-80-100,Potentilla.pulcherrima,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,0-20,a-0-20,Erigeron.speciosus,4,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,20-40,a-20-40,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,20-40,a-20-40,Aster.foliaceus,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,20-40,a-20-40,Erigeron.speciosus,6,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,20-40,a-20-40,Ligularia.bigelovii,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,20-40,a-20-40,Trifolium.repens,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,40-60,a-40-60,Aster.foliaceus,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,40-60,a-40-60,Erigeron.elatior,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,60-80,a-60-80,Aster.foliaceus,5,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,60-80,a-60-80,Galium.septentrionale,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,60-80,a-60-80,Trifolium.repens,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,80-100,a-80-100,Erigeron.elatior,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,aspen,a,80-100,a-80-100,Galium.septentrionale,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,0-20,d-0-20,Erigeron.speciosus,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,0-20,d-0-20,Heliomeris.multiflora,51,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,20-40,d-20-40,Aster.foliaceus,5,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,20-40,d-20-40,Heliomeris.multiflora,17,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,20-40,d-20-40,Solidago.multiradiata,10,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,40-60,d-40-60,Aster.foliaceus,3,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,40-60,d-40-60,Eremogone.congesta,3,2 stalks,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,40-60,d-40-60,Erigeron.speciosus,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,60-80,d-60-80,Aster.foliaceus,17,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,60-80,d-60-80,Heliomeris.multiflora,124,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,80-100,d-80-100,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,80-100,d-80-100,Campanula.rotundifolia,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,dry,d,80-100,d-80-100,Heliomeris.multiflora,68,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,0-20,w-0-20,Aconitum.columbianum,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,0-20,w-0-20,Aster.foliaceus,36,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,20-40,w-20-40,Aconitum.columbianum,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,20-40,w-20-40,Aster.foliaceus,104,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,20-40,w-20-40,Erigeron.elatior,2,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,20-40,w-20-40,Galium.septentrionale,4,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,20-40,w-20-40,Trifolium.repens,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,40-60,w-40-60,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,40-60,w-40-60,Aster.foliaceus,94,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,40-60,w-40-60,Erigeron.coulteri,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,60-80,w-60-80,Achillea.millefolium,3,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,60-80,w-60-80,Aster.foliaceus,89,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,60-80,w-60-80,Pentaphylloides.floribunda,22,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,60-80,w-60-80,Solidago.multiradiata,10,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,60-80,w-60-80,Trifolium.pratense,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,80-100,w-80-100,Achillea.millefolium,1,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,80-100,w-80-100,Aster.foliaceus,100,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,80-100,w-80-100,Erigeron.speciosus,11,NA,NA
Gothic.Spires,GS,2016,13-Aug-16,226,15,JEO,wet,w,80-100,w-80-100,Galium.septentrionale,6,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,aspen,a,0-20,a-0-20,Erigeron.speciosus,1,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,aspen,a,20-40,a-20-40,Trifolium.repens,2,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,aspen,a,40-60,a-40-60,Erigeron.elatior,1,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,aspen,a,60-80,a-60-80,Aster.foliaceus,1,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,aspen,a,80-100,a-80-100,0,0,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,0-20,d-0-20,Heliomeris.multiflora,65,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,20-40,d-20-40,Aster.foliaceus,2,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,20-40,d-20-40,Heliomeris.multiflora,13,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,20-40,d-20-40,Solidago.multiradiata,2,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,40-60,d-40-60,Aster.foliaceus,2,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,60-80,d-60-80,Achillea.millefolium,2,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,60-80,d-60-80,Aster.foliaceus,16,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,60-80,d-60-80,Heliomeris.multiflora,83,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,80-100,d-80-100,Campanula.rotundifolia,3,NA,NA
Gothic.Spires,GS,2016,22-Aug-16,235,16,JEO,dry,d,80-100,d-80-100,Heliomeris.multiflora,63,NA,NA
