site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,20to25,w-20to25,Senecio.serra,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,25to30,w-25to30,Collomia.linearis,3,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,25to30,w-25to30,Heliomeris.multiflora,1,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,25to30,w-25to30,Senecio.serra,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,30to35,w-30to35,Collomia.linearis,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,30to35,w-30to35,Heliomeris.multiflora,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,30to35,w-30to35,Senecio.serra,1,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,35to40,w-35to40,Collomia.linearis,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,35to40,w-35to40,Heliomeris.multiflora,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,35to40,w-35to40,Senecio.serra,0,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,habitat,w-habitat,Androsace.septentrionalis,NA,NA
Avery.Wash,AW,2015,6-Sep-15,249,16,JEO,wet,w,habitat,w-habitat,Polygonum.douglasii,NA,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,0to5,a-0to5,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,5to10,a-5to10,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,10to15,a-10to15,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,15to20,a-15to20,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,20to25,a-20to25,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,25to30,a-25to30,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,30to35,a-30to35,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,aspen,a,35to40,a-35to40,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,0to5,d-0to5,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,5to10,d-5to10,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,10to15,d-10to15,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,15to20,d-15to20,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,20to25,d-20to25,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,25to30,d-25to30,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,30to35,d-30to35,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,dry,d,35to40,d-35to40,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,0to5,w-0to5,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,5to10,w-5to10,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,10to15,w-10to15,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,15to20,w-15to20,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,20to25,w-20to25,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,25to30,w-25to30,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,30to35,w-30to35,0,0,NA
Avery.Wash,AW,2015,18-Sep-15,261,17,JEO,wet,w,35to40,w-35to40,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,0to5,a-0to5,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,5to10,a-5to10,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,10to15,a-10to15,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,15to20,a-15to20,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,20to25,a-20to25,Claytonia.lanceolata,2,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,25to30,a-25to30,Claytonia.lanceolata,2,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,30to35,a-30to35,Claytonia.lanceolata,10,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,aspen,a,35to40,a-35to40,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,0to5,d-0to5,Claytonia.lanceolata,173,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,0to5,d-0to5,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,5to10,d-5to10,Claytonia.lanceolata,68,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,5to10,d-5to10,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,10to15,d-10to15,Claytonia.lanceolata,107,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,10to15,d-10to15,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,15to20,d-15to20,Claytonia.lanceolata,389,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,15to20,d-15to20,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,20to25,d-20to25,Claytonia.lanceolata,12,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,20to25,d-20to25,Mertensia.fusiformis,9,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,25to30,d-25to30,Claytonia.lanceolata,122,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,25to30,d-25to30,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,30to35,d-30to35,Claytonia.lanceolata,187,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,30to35,d-30to35,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,35to40,d-35to40,Claytonia.lanceolata,136,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,35to40,d-35to40,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,dry,d,habitat,d-habitat,Erythronium.grandiflorum,NA,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,0to5,w-0to5,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,5to10,w-5to10,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,10to15,w-10to15,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,15to20,w-15to20,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,20to25,w-20to25,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,25to30,w-25to30,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,30to35,w-30to35,0,0,NA
Copper.Creek,CC,2015,13-May-15,133,1,AJC+JEO,wet,w,35to40,w-35to40,0,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,0to5,a-0to5,Claytonia.lanceolata,3,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,5to10,a-5to10,Claytonia.lanceolata,47,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,10to15,a-10to15,Claytonia.lanceolata,39,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,15to20,a-15to20,Claytonia.lanceolata,15,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,20to25,a-20to25,Claytonia.lanceolata,2,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,25to30,a-25to30,Claytonia.lanceolata,4,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,30to35,a-30to35,Claytonia.lanceolata,12,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,aspen,a,35to40,a-35to40,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,0to5,d-0to5,Claytonia.lanceolata,464,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,0to5,d-0to5,Mertensia.fusiformis,7,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,5to10,d-5to10,Claytonia.lanceolata,385,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,5to10,d-5to10,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,10to15,d-10to15,Claytonia.lanceolata,308,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,10to15,d-10to15,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,15to20,d-15to20,Claytonia.lanceolata,479,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,15to20,d-15to20,Mertensia.fusiformis,2,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,20to25,d-20to25,Claytonia.lanceolata,19,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,20to25,d-20to25,Mertensia.fusiformis,5,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,25to30,d-25to30,Claytonia.lanceolata,110,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,25to30,d-25to30,Mertensia.fusiformis,13,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,30to35,d-30to35,Claytonia.lanceolata,141,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,30to35,d-30to35,Mertensia.fusiformis,17,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,35to40,d-35to40,Claytonia.lanceolata,119,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,dry,d,35to40,d-35to40,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,0to5,w-0to5,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,5to10,w-5to10,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,10to15,w-10to15,Claytonia.lanceolata,12,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,15to20,w-15to20,Claytonia.lanceolata,10,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,20to25,w-20to25,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,25to30,w-25to30,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,30to35,w-30to35,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,21-May-15,141,2,AJC,wet,w,35to40,w-35to40,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,0to5,a-0to5,Claytonia.lanceolata,32,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,5to10,a-5to10,Claytonia.lanceolata,142,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,10to15,a-10to15,Claytonia.lanceolata,226,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,15to20,a-15to20,Claytonia.lanceolata,175,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,20to25,a-20to25,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,25to30,a-25to30,Claytonia.lanceolata,7,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,30to35,a-30to35,Claytonia.lanceolata,14,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,aspen,a,35to40,a-35to40,Claytonia.lanceolata,11,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,0to5,d-0to5,Claytonia.lanceolata,553,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,0to5,d-0to5,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,0to5,d-0to5,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,0to5,d-0to5,Mertensia.fusiformis,12,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,5to10,d-5to10,Claytonia.lanceolata,618,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,5to10,d-5to10,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,5to10,d-5to10,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,5to10,d-5to10,Mertensia.fusiformis,4,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,10to15,d-10to15,Claytonia.lanceolata,413,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,10to15,d-10to15,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,10to15,d-10to15,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,10to15,d-10to15,Mertensia.fusiformis,9,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,15to20,d-15to20,Claytonia.lanceolata,381,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,15to20,d-15to20,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,15to20,d-15to20,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,15to20,d-15to20,Mertensia.fusiformis,32,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,20to25,d-20to25,Claytonia.lanceolata,5,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,20to25,d-20to25,Hydrophyllum.capitatum,5,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,20to25,d-20to25,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,20to25,d-20to25,Mertensia.fusiformis,8,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,25to30,d-25to30,Claytonia.lanceolata,27,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,25to30,d-25to30,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,25to30,d-25to30,Mahonia.repens,2,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,25to30,d-25to30,Mertensia.fusiformis,41,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,30to35,d-30to35,Claytonia.lanceolata,64,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,30to35,d-30to35,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,30to35,d-30to35,Mahonia.repens,1,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,30to35,d-30to35,Mertensia.fusiformis,38,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,35to40,d-35to40,Claytonia.lanceolata,46,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,35to40,d-35to40,Hydrophyllum.capitatum,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,35to40,d-35to40,Mahonia.repens,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,35to40,d-35to40,Mertensia.fusiformis,7,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,habitat,d-habitat,Delphinium.nuttallianum,NA,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,habitat,d-habitat,Taraxacum.officinale,NA,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,dry,d,habitat,d-habitat,Viola.praemorsa,NA,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,0to5,w-0to5,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,0to5,w-0to5,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,0to5,w-0to5,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,5to10,w-5to10,Claytonia.lanceolata,5,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,5to10,w-5to10,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,5to10,w-5to10,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,10to15,w-10to15,Claytonia.lanceolata,26,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,10to15,w-10to15,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,10to15,w-10to15,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,15to20,w-15to20,Claytonia.lanceolata,51,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,15to20,w-15to20,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,15to20,w-15to20,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,20to25,w-20to25,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,20to25,w-20to25,Mertensia.fusiformis,5,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,20to25,w-20to25,Ranunculus.inamoenus,1,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,25to30,w-25to30,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,25to30,w-25to30,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,25to30,w-25to30,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,30to35,w-30to35,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,30to35,w-30to35,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,30to35,w-30to35,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,35to40,w-35to40,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,35to40,w-35to40,Mertensia.fusiformis,0,NA
Copper.Creek,CC,2015,27-May-15,147,3,JEO,wet,w,35to40,w-35to40,Ranunculus.inamoenus,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,0to5,a-0to5,Claytonia.lanceolata,30,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,5to10,a-5to10,Claytonia.lanceolata,42,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,10to15,a-10to15,Claytonia.lanceolata,47,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,15to20,a-15to20,Claytonia.lanceolata,103,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,20to25,a-20to25,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,25to30,a-25to30,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,30to35,a-30to35,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,aspen,a,35to40,a-35to40,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Claytonia.lanceolata,17,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Delphinium.nuttallianum,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Hydrophyllum.capitatum,21,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Mahonia.repens,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Mertensia.fusiformis,43,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Taraxacum.officinale,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,0to5,d-0to5,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Claytonia.lanceolata,37,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Delphinium.nuttallianum,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Hydrophyllum.capitatum,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Mahonia.repens,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Mertensia.fusiformis,91,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Taraxacum.officinale,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,5to10,d-5to10,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Claytonia.lanceolata,17,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Delphinium.nuttallianum,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Hydrophyllum.capitatum,8,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Mahonia.repens,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Mertensia.fusiformis,65,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Taraxacum.officinale,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,10to15,d-10to15,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Claytonia.lanceolata,5,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Delphinium.nuttallianum,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Hydrophyllum.capitatum,35,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Mahonia.repens,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Mertensia.fusiformis,49,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Taraxacum.officinale,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,15to20,d-15to20,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Delphinium.nuttallianum,37,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Hydrophyllum.capitatum,29,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Mahonia.repens,13,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Mertensia.fusiformis,4,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Taraxacum.officinale,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,20to25,d-20to25,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Delphinium.nuttallianum,17,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Hydrophyllum.capitatum,89,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Mahonia.repens,17,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Mertensia.fusiformis,18,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Taraxacum.officinale,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,25to30,d-25to30,Viola.praemorsa,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Claytonia.lanceolata,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Delphinium.nuttallianum,2,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Hydrophyllum.capitatum,24,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Mahonia.repens,6,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Mertensia.fusiformis,14,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Taraxacum.officinale,2,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,30to35,d-30to35,Viola.praemorsa,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,35to40,d-35to40,Claytonia.lanceolata,1,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,35to40,d-35to40,Delphinium.nuttallianum,0,NA
Copper.Creek,CC,2015,4-Jun-15,155,4,AJC+ATN,dry,d,35to40,d-35to40,Hydrophyllum.capitatum,10,NA
