habitat,site,site.code,year,week,doy,plant.species,transect.section,flw.count.mean,flw.count.sum,flw.count.mean.per.meter
aspen,Rosy.Hills,RH,2016,9,179,Geranium.richardsonii,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2016,9,179,Hydrophyllum.fendleri,0-20,29,29,2.9
aspen,Rosy.Hills,RH,2016,9,179,Hydrophyllum.fendleri,20-40,28,28,2.8
aspen,Rosy.Hills,RH,2016,9,179,Hydrophyllum.fendleri,40-60,25,25,2.5
aspen,Rosy.Hills,RH,2016,9,179,Hydrophyllum.fendleri,80-100,6,6,0.6
aspen,Rosy.Hills,RH,2016,9,179,Lathyrus.leucanthus,40-60,4,4,0.4
aspen,Rosy.Hills,RH,2016,9,179,Lathyrus.leucanthus,60-80,6,6,0.6
aspen,Rosy.Hills,RH,2016,9,179,Ligusticum.porteri,20-40,7,7,0.7
aspen,Rosy.Hills,RH,2016,9,179,Ligusticum.porteri,60-80,8,8,0.8
aspen,Rosy.Hills,RH,2016,9,179,Ligusticum.porteri,80-100,4,4,0.4
aspen,Rosy.Hills,RH,2016,9,179,Vicia.americana,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2016,9,179,Vicia.americana,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2016,10,188,Aconitum.columbianum,0-20,2,2,0.2
aspen,Rosy.Hills,RH,2016,10,188,Geranium.richardsonii,20-40,15,15,1.5
aspen,Rosy.Hills,RH,2016,10,188,Geranium.richardsonii,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2016,10,188,Geranium.richardsonii,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2016,10,188,Hydrophyllum.fendleri,40-60,4,4,0.4
aspen,Rosy.Hills,RH,2016,10,188,Ligusticum.porteri,20-40,6,6,0.6
aspen,Rosy.Hills,RH,2016,10,188,Ligusticum.porteri,40-60,4,4,0.4
aspen,Rosy.Hills,RH,2016,10,188,Ligusticum.porteri,60-80,11,11,1.1
aspen,Rosy.Hills,RH,2016,10,188,Ligusticum.porteri,80-100,5,5,0.5
aspen,Rosy.Hills,RH,2016,10,188,Vicia.americana,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2016,10,188,Vicia.americana,60-80,27,27,2.7
aspen,Rosy.Hills,RH,2016,10,188,Vicia.americana,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2016,11,193,Aconitum.columbianum,0-20,5,5,0.5
aspen,Rosy.Hills,RH,2016,11,193,Delphinium.barbeyi,0-20,38,38,3.8
aspen,Rosy.Hills,RH,2016,11,193,Delphinium.barbeyi,20-40,10,10,1
aspen,Rosy.Hills,RH,2016,11,193,Delphinium.barbeyi,40-60,24,24,2.4
aspen,Rosy.Hills,RH,2016,11,193,Geranium.richardsonii,20-40,11,11,1.1
aspen,Rosy.Hills,RH,2016,11,193,Geranium.richardsonii,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2016,11,193,Geranium.richardsonii,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2016,11,193,Helianthella.quinquenervis,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2016,11,193,Heracleum.sphondylium,0-20,4,4,0.4
aspen,Rosy.Hills,RH,2016,11,193,Heracleum.sphondylium,20-40,9,9,0.9
aspen,Rosy.Hills,RH,2016,11,193,Heracleum.sphondylium,40-60,15,15,1.5
aspen,Rosy.Hills,RH,2016,11,193,Ligusticum.porteri,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2016,11,193,Ligusticum.porteri,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2016,11,193,Vicia.americana,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2016,11,193,Vicia.americana,40-60,13,13,1.3
aspen,Rosy.Hills,RH,2016,11,193,Vicia.americana,60-80,16,16,1.6
aspen,Rosy.Hills,RH,2016,11,193,Vicia.americana,80-100,18,18,1.8
aspen,Rosy.Hills,RH,2016,12,202,Aconitum.columbianum,0-20,4,4,0.4
aspen,Rosy.Hills,RH,2016,12,202,Delphinium.barbeyi,0-20,88,88,8.8
aspen,Rosy.Hills,RH,2016,12,202,Delphinium.barbeyi,20-40,44,44,4.4
aspen,Rosy.Hills,RH,2016,12,202,Delphinium.barbeyi,40-60,139,139,13.9
aspen,Rosy.Hills,RH,2016,12,202,Delphinium.barbeyi,60-80,46,46,4.6
aspen,Rosy.Hills,RH,2016,12,202,Delphinium.barbeyi,80-100,32,32,3.2
aspen,Rosy.Hills,RH,2016,12,202,Erigeron.elatior,0-20,35,35,3.5
aspen,Rosy.Hills,RH,2016,12,202,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2016,12,202,Erigeron.elatior,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2016,12,202,Erigeron.elatior,80-100,1,1,0.1
aspen,Rosy.Hills,RH,2016,12,202,Erigeron.speciosus,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2016,12,202,Geranium.richardsonii,20-40,10,10,1
aspen,Rosy.Hills,RH,2016,12,202,Geranium.richardsonii,40-60,5,5,0.5
aspen,Rosy.Hills,RH,2016,12,202,Geranium.richardsonii,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2016,12,202,Heracleum.sphondylium,0-20,8,8,0.8
aspen,Rosy.Hills,RH,2016,12,202,Heracleum.sphondylium,20-40,33,33,3.3
aspen,Rosy.Hills,RH,2016,12,202,Heracleum.sphondylium,40-60,12,12,1.2
aspen,Rosy.Hills,RH,2016,12,202,Vicia.americana,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2016,12,202,Vicia.americana,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2016,12,207,Aconitum.columbianum,0-20,8,8,0.8
aspen,Rosy.Hills,RH,2016,12,207,Delphinium.barbeyi,0-20,37,37,3.7
aspen,Rosy.Hills,RH,2016,12,207,Delphinium.barbeyi,20-40,37,37,3.7
aspen,Rosy.Hills,RH,2016,12,207,Delphinium.barbeyi,40-60,18,18,1.8
aspen,Rosy.Hills,RH,2016,12,207,Delphinium.barbeyi,60-80,34,34,3.4
aspen,Rosy.Hills,RH,2016,12,207,Delphinium.barbeyi,80-100,10,10,1
aspen,Rosy.Hills,RH,2016,12,207,Erigeron.elatior,0-20,46,46,4.6
aspen,Rosy.Hills,RH,2016,12,207,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2016,12,207,Erigeron.elatior,60-80,12,12,1.2
aspen,Rosy.Hills,RH,2016,12,207,Erigeron.elatior,80-100,5,5,0.5
aspen,Rosy.Hills,RH,2016,12,207,Erigeron.speciosus,60-80,3,3,0.3
aspen,Rosy.Hills,RH,2016,12,207,Geranium.richardsonii,20-40,3,3,0.3
aspen,Rosy.Hills,RH,2016,12,207,Heracleum.sphondylium,0-20,3,3,0.3
aspen,Rosy.Hills,RH,2016,12,207,Heracleum.sphondylium,20-40,9,9,0.9
aspen,Rosy.Hills,RH,2016,12,207,Heracleum.sphondylium,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2016,13,215,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2016,13,215,Erigeron.elatior,0-20,22,22,2.2
aspen,Rosy.Hills,RH,2016,13,215,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2016,13,215,Erigeron.elatior,60-80,7,7,0.7
aspen,Rosy.Hills,RH,2016,13,215,Erigeron.elatior,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2016,14,221,Erigeron.elatior,0-20,29,29,2.9
aspen,Rosy.Hills,RH,2016,14,221,Erigeron.elatior,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2016,14,221,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2016,14,221,Erigeron.elatior,60-80,6,6,0.6
aspen,Rosy.Hills,RH,2016,14,221,Erigeron.elatior,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2016,15,225,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2016,15,225,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2016,15,225,Erigeron.elatior,0-20,28,28,2.8
aspen,Rosy.Hills,RH,2016,15,225,Erigeron.elatior,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2016,15,225,Erigeron.elatior,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2016,16,238,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2016,16,238,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2016,16,238,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2016,16,238,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2016,16,238,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2016,17,250,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2016,17,250,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2016,17,250,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2016,17,250,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2016,17,250,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2016,18,257,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2016,18,257,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2016,18,257,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2016,18,257,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2016,18,257,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,1,136,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2017,1,136,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2017,1,136,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,1,136,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,1,136,Claytonia.lanceolata,20-40,7,7,0.7
aspen,Rosy.Hills,RH,2017,2,144,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2017,2,144,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,2,144,Claytonia.lanceolata,20-40,100,100,10
aspen,Rosy.Hills,RH,2017,2,144,Claytonia.lanceolata,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2017,2,144,Claytonia.lanceolata,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2017,3,155,Claytonia.lanceolata,0-20,148,148,14.8
aspen,Rosy.Hills,RH,2017,3,155,Claytonia.lanceolata,20-40,217,217,21.7
aspen,Rosy.Hills,RH,2017,3,155,Claytonia.lanceolata,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2017,3,155,Claytonia.lanceolata,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2017,3,155,Mertensia.fusiformis,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2017,3,155,Ranunculus.inamoenus,80-100,7,7,0.7
aspen,Rosy.Hills,RH,2017,4,162,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,4,162,Hydrophyllum.fendleri,0-20,3,3,0.3
aspen,Rosy.Hills,RH,2017,4,162,Hydrophyllum.fendleri,80-100,7,7,0.7
aspen,Rosy.Hills,RH,2017,4,162,Lathyrus.leucanthus,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2017,4,162,Mertensia.fusiformis,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,4,162,Valeriana.occidentalis,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2017,4,162,Valeriana.occidentalis,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2017,4,162,Valeriana.occidentalis,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,4,162,Viola.praemorsa,0-20,2,2,0.2
aspen,Rosy.Hills,RH,2017,4,162,Viola.praemorsa,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,5,167,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,5,167,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,5,167,Hydrophyllum.fendleri,20-40,35,35,3.5
aspen,Rosy.Hills,RH,2017,5,167,Hydrophyllum.fendleri,40-60,45,45,4.5
aspen,Rosy.Hills,RH,2017,5,167,Noccaea.fendleri,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2017,5,167,Valeriana.occidentalis,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,6,174,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,6,174,Hydrophyllum.fendleri,0-20,17,17,1.7
aspen,Rosy.Hills,RH,2017,6,174,Hydrophyllum.fendleri,20-40,45,45,4.5
aspen,Rosy.Hills,RH,2017,6,174,Hydrophyllum.fendleri,40-60,64,64,6.4
aspen,Rosy.Hills,RH,2017,6,174,Lathyrus.leucanthus,40-60,25,25,2.5
aspen,Rosy.Hills,RH,2017,6,174,Lathyrus.leucanthus,60-80,5,5,0.5
aspen,Rosy.Hills,RH,2017,6,174,Valeriana.occidentalis,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,7,180,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,7,180,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,7,180,Geranium.richardsonii,20-40,3,3,0.3
aspen,Rosy.Hills,RH,2017,7,180,Hydrophyllum.fendleri,0-20,9,9,0.9
aspen,Rosy.Hills,RH,2017,7,180,Hydrophyllum.fendleri,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,7,180,Hydrophyllum.fendleri,40-60,8,8,0.8
aspen,Rosy.Hills,RH,2017,7,180,Lathyrus.leucanthus,40-60,5,5,0.5
aspen,Rosy.Hills,RH,2017,7,180,Vicia.americana,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2017,8,187,Delphinium.barbeyi,40-60,15,15,1.5
aspen,Rosy.Hills,RH,2017,8,187,Geranium.richardsonii,20-40,4,4,0.4
aspen,Rosy.Hills,RH,2017,8,187,Heracleum.sphondylium,0-20,3,3,0.3
aspen,Rosy.Hills,RH,2017,8,187,Heracleum.sphondylium,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,8,187,Heracleum.sphondylium,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2017,8,187,Heracleum.sphondylium,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2017,8,187,Potentilla.pulcherrima,0-20,3,3,0.3
aspen,Rosy.Hills,RH,2017,8,187,Vicia.americana,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2017,8,187,Vicia.americana,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2017,8,187,Vicia.americana,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2017,9,194,Delphinium.barbeyi,0-20,70,70,7
aspen,Rosy.Hills,RH,2017,9,194,Delphinium.barbeyi,40-60,31,31,3.1
aspen,Rosy.Hills,RH,2017,9,194,Delphinium.barbeyi,60-80,8,8,0.8
aspen,Rosy.Hills,RH,2017,9,194,Delphinium.barbeyi,80-100,32,32,3.2
aspen,Rosy.Hills,RH,2017,9,194,Erigeron.elatior,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2017,9,194,Geranium.richardsonii,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,9,194,Helianthella.quinquenervis,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2017,9,194,Helianthella.quinquenervis,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,9,194,Helianthella.quinquenervis,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2017,9,194,Heracleum.sphondylium,0-20,7,7,0.7
aspen,Rosy.Hills,RH,2017,9,194,Heracleum.sphondylium,20-40,13,13,1.3
aspen,Rosy.Hills,RH,2017,9,194,Heracleum.sphondylium,40-60,14,14,1.4
aspen,Rosy.Hills,RH,2017,9,194,Heracleum.sphondylium,80-100,7,7,0.7
aspen,Rosy.Hills,RH,2017,9,194,Ligusticum.porteri,20-40,3,3,0.3
aspen,Rosy.Hills,RH,2017,9,194,Ligusticum.porteri,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2017,9,194,Ligusticum.porteri,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2017,9,194,Vicia.americana,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2017,10,202,Delphinium.barbeyi,0-20,91,91,9.1
aspen,Rosy.Hills,RH,2017,10,202,Delphinium.barbeyi,40-60,132,132,13.2
aspen,Rosy.Hills,RH,2017,10,202,Delphinium.barbeyi,60-80,11,11,1.1
aspen,Rosy.Hills,RH,2017,10,202,Delphinium.barbeyi,80-100,8,8,0.8
aspen,Rosy.Hills,RH,2017,10,202,Erigeron.elatior,0-20,12,12,1.2
aspen,Rosy.Hills,RH,2017,10,202,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,10,202,Erigeron.elatior,60-80,3,3,0.3
aspen,Rosy.Hills,RH,2017,10,202,Erigeron.elatior,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2017,10,202,Eucephalus.engelmannii,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,10,202,Eucephalus.engelmannii,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2017,10,202,Geranium.richardsonii,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2017,10,202,Heracleum.sphondylium,0-20,7,7,0.7
aspen,Rosy.Hills,RH,2017,10,202,Heracleum.sphondylium,20-40,11,11,1.1
aspen,Rosy.Hills,RH,2017,10,202,Heracleum.sphondylium,80-100,9,9,0.9
aspen,Rosy.Hills,RH,2017,10,202,Ligusticum.porteri,20-40,7,7,0.7
aspen,Rosy.Hills,RH,2017,10,202,Ligusticum.porteri,60-80,8,8,0.8
aspen,Rosy.Hills,RH,2017,10,202,Ligusticum.porteri,80-100,4,4,0.4
aspen,Rosy.Hills,RH,2017,11,208,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,11,208,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,11,208,Delphinium.barbeyi,0-20,45,45,4.5
aspen,Rosy.Hills,RH,2017,11,208,Delphinium.barbeyi,40-60,31,31,3.1
aspen,Rosy.Hills,RH,2017,11,208,Delphinium.barbeyi,60-80,34,34,3.4
aspen,Rosy.Hills,RH,2017,11,208,Erigeron.elatior,0-20,34,34,3.4
aspen,Rosy.Hills,RH,2017,11,208,Erigeron.elatior,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2017,11,208,Erigeron.elatior,60-80,10,10,1
aspen,Rosy.Hills,RH,2017,11,208,Eucephalus.engelmannii,60-80,5,5,0.5
aspen,Rosy.Hills,RH,2017,11,208,Ligusticum.porteri,20-40,6,6,0.6
aspen,Rosy.Hills,RH,2017,11,208,Ligusticum.porteri,40-60,4,4,0.4
aspen,Rosy.Hills,RH,2017,11,208,Ligusticum.porteri,60-80,11,11,1.1
aspen,Rosy.Hills,RH,2017,11,208,Ligusticum.porteri,80-100,5,5,0.5
aspen,Rosy.Hills,RH,2017,12,214,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,12,214,Delphinium.barbeyi,60-80,7,7,0.7
aspen,Rosy.Hills,RH,2017,12,214,Erigeron.elatior,0-20,37,37,3.7
aspen,Rosy.Hills,RH,2017,12,214,Erigeron.elatior,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2017,12,214,Erigeron.elatior,60-80,10,10,1
aspen,Rosy.Hills,RH,2017,12,214,Erigeron.elatior,80-100,7,7,0.7
aspen,Rosy.Hills,RH,2017,12,214,Eucephalus.engelmannii,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2017,12,214,Ligusticum.porteri,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2017,12,214,Ligusticum.porteri,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2017,13,222,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,13,222,Erigeron.elatior,0-20,5,5,0.5
aspen,Rosy.Hills,RH,2017,13,222,Erigeron.elatior,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2017,13,222,Erigeron.elatior,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2017,13,222,Erigeron.elatior,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2017,13,222,Eucephalus.engelmannii,60-80,7,7,0.7
aspen,Rosy.Hills,RH,2017,14,237,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2017,14,237,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,14,237,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2017,14,237,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,14,237,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,15,245,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2017,15,245,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,15,245,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2017,15,245,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,15,245,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2017,16,253,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2017,16,253,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2017,16,253,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2017,16,253,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2017,16,253,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,1,116,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2018,1,116,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2018,1,116,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2018,1,116,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2018,1,116,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,2,125,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2018,2,125,0,20-40,0,0,0
aspen,Rosy.Hills,RH,2018,2,125,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2018,2,125,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2018,2,125,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,3,133,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2018,3,133,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2018,3,133,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2018,3,133,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,3,133,Claytonia.lanceolata,20-40,10,10,1
aspen,Rosy.Hills,RH,2018,4,138,0,0-20,0,0,0
aspen,Rosy.Hills,RH,2018,4,138,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,4,138,Claytonia.lanceolata,20-40,16,16,1.6
aspen,Rosy.Hills,RH,2018,4,138,Claytonia.lanceolata,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2018,4,138,Claytonia.lanceolata,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2018,4,138,Mertensia.fusiformis,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2018,5,144,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2018,5,144,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,5,144,Claytonia.lanceolata,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2018,5,144,Claytonia.lanceolata,20-40,4,4,0.4
aspen,Rosy.Hills,RH,2018,5,144,Mertensia.fusiformis,20-40,4,4,0.4
aspen,Rosy.Hills,RH,2018,5,144,Valeriana.occidentalis,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2018,5,144,Valeriana.occidentalis,60-80,1,1,0.1
aspen,Rosy.Hills,RH,2018,6,151,0,40-60,0,0,0
aspen,Rosy.Hills,RH,2018,6,151,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2018,6,151,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,6,151,Valeriana.occidentalis,0-20,2,2,0.2
aspen,Rosy.Hills,RH,2018,6,151,Valeriana.occidentalis,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2018,6,151,Viola.praemorsa,0-20,2,2,0.2
aspen,Rosy.Hills,RH,2018,6,151,Viola.praemorsa,20-40,6,6,0.6
aspen,Rosy.Hills,RH,2018,7,156,0,60-80,0,0,0
aspen,Rosy.Hills,RH,2018,7,156,0,80-100,0,0,0
aspen,Rosy.Hills,RH,2018,7,156,Hydrophyllum.fendleri,20-40,3,3,0.3
aspen,Rosy.Hills,RH,2018,7,156,Hydrophyllum.fendleri,40-60,9,9,0.9
aspen,Rosy.Hills,RH,2018,7,156,Lathyrus.leucanthus,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2018,7,156,Potentilla.pulcherrima,40-60,10,10,1
aspen,Rosy.Hills,RH,2018,7,156,Ranunculus.inamoenus,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2018,7,156,Valeriana.occidentalis,0-20,1,1,0.1
aspen,Rosy.Hills,RH,2018,8,164,Geranium.richardsonii,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2018,8,164,Geranium.richardsonii,40-60,3,3,0.3
aspen,Rosy.Hills,RH,2018,8,164,Hydrophyllum.fendleri,0-20,4,4,0.4
aspen,Rosy.Hills,RH,2018,8,164,Hydrophyllum.fendleri,20-40,11,11,1.1
aspen,Rosy.Hills,RH,2018,8,164,Hydrophyllum.fendleri,40-60,6,6,0.6
aspen,Rosy.Hills,RH,2018,8,164,Lathyrus.leucanthus,40-60,4,4,0.4
aspen,Rosy.Hills,RH,2018,8,164,Lathyrus.leucanthus,60-80,17,17,1.7
aspen,Rosy.Hills,RH,2018,8,164,Lathyrus.leucanthus,80-100,1,1,0.1
aspen,Rosy.Hills,RH,2018,8,164,Potentilla.pulcherrima,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2018,8,164,Valeriana.occidentalis,0-20,2,2,0.2
aspen,Rosy.Hills,RH,2018,8,164,Valeriana.occidentalis,20-40,1,1,0.1
aspen,Rosy.Hills,RH,2018,8,164,Vicia.americana,60-80,3,3,0.3
aspen,Rosy.Hills,RH,2018,9,173,Aquilegia.coerulea,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2018,9,173,Geranium.richardsonii,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2018,9,173,Hydrophyllum.fendleri,0-20,5,5,0.5
aspen,Rosy.Hills,RH,2018,9,173,Hydrophyllum.fendleri,20-40,9,9,0.9
aspen,Rosy.Hills,RH,2018,9,173,Hydrophyllum.fendleri,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2018,9,173,Lathyrus.leucanthus,40-60,2,2,0.2
aspen,Rosy.Hills,RH,2018,9,173,Lathyrus.leucanthus,60-80,2,2,0.2
aspen,Rosy.Hills,RH,2018,9,173,Ligusticum.porteri,20-40,3,3,0.3
aspen,Rosy.Hills,RH,2018,9,173,Ligusticum.porteri,60-80,4,4,0.4
aspen,Rosy.Hills,RH,2018,9,173,Ligusticum.porteri,80-100,3,3,0.3
aspen,Rosy.Hills,RH,2018,9,173,Vicia.americana,60-80,6,6,0.6
aspen,Rosy.Hills,RH,2018,10,179,Delphinium.barbeyi,0-20,8,8,0.8
aspen,Rosy.Hills,RH,2018,10,179,Delphinium.barbeyi,40-60,24,24,2.4
aspen,Rosy.Hills,RH,2018,10,179,Geranium.richardsonii,20-40,2,2,0.2
aspen,Rosy.Hills,RH,2018,10,179,Helianthella.quinquenervis,80-100,1,1,0.1
aspen,Rosy.Hills,RH,2018,10,179,Heracleum.sphondylium,40-60,1,1,0.1
aspen,Rosy.Hills,RH,2018,10,179,Heracleum.sphondylium,80-100,1,1,0.1
aspen,Rosy.Hills,RH,2018,10,179,Ligusticum.porteri,20-40,7,7,0.7
aspen,Rosy.Hills,RH,2018,10,179,Ligusticum.porteri,60-80,8,8,0.8
aspen,Rosy.Hills,RH,2018,10,179,Ligusticum.porteri,80-100,4,4,0.4
aspen,Rosy.Hills,RH,2018,10,179,Vicia.americana,60-80,5,5,0.5
aspen,Rosy.Hills,RH,2018,10,179,Vicia.americana,80-100,2,2,0.2
aspen,Rosy.Hills,RH,2018,11,186,Achillea.millefolium,40-60,3,3,0.3
aspen,Rosy.Hills,RH,2018,11,186,Aconitum.columbianum,0-20,4,4,0.4
