site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,flw.per.meter.sum.week,flw.count.sum.week
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,aspen,a,1,Bombus,flavifrons,m,frg,Eucephalus.engelmannii,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heterotheca.villosa,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,insularis,m,frg,Heterotheca.villosa,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,mixtus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,rufocinctus,m,frg,Erigeron.speciosus,nectar,57.6,144
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00,12:55:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,161.2,403
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00,12:55:00,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,161.2,403
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,09:50:00,10:50:00,60,clear.warm,aspen,a,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar,182,455
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,09:50:00,10:50:00,60,clear.warm,dry,d,1,Bombus,appositus,w,frg,Erigeron.speciosus,pollen,180,450
Frogs.Pond,FP,2015,23-Jul-15,204,11,JEO,09:50:00,10:50:00,60,clear.warm,wet,w,1,Bombus,appositus,w,frg,Delphinium.barbeyi,nectar.and.pollen,182,455
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Collomia.linearis,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,w,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,q,frg,Gentiana.parryi,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,bifarius,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,insularis,m,frg,Erigeron.speciosus,nectar,57.6,144
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Heliomeris.multiflora,nectar,70,175
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,rufocinctus,m,frg,Erigeron.speciosus,nectar,57.6,144
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,appositus,m,frg,Linaria.vulgaris,nectar,NA,NA
Copper.Creek,CC,2015,23-Aug-15,235,14,JEO,14:20:00,15:45:00,85,clear.warm.breezy,wet,w,1,Bombus,nevadensis,m,ft,NA,NA,NA,NA
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,NA,NA
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Senecio.serra,nectar,NA,NA
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,aspen,a,1,Bombus,insularis,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
Copper.Creek,CC,2015,28-Aug-15,240,15,JEO,10:40:00,11:50:00,70,mostlycloudy.warm,dry,d,1,Bombus,flavifrons,m,frg,Heliomeris.multiflora,nectar,35.6,89
