site.code,year,week,species,plant.species,n_interactions,total_minutes,interaction_rate
CC,2017,5,bifarius,Hydrophyllum.capitatum,1,60,0.016666666666666666
CC,2017,5,californicus,Delphinium.nuttallianum,2,60,0.03333333333333333
CC,2017,5,flavifrons,Hydrophyllum.capitatum,2,60,0.03333333333333333
CC,2017,5,flavifrons,Hydrophyllum.fendleri,3,60,0.05
CC,2017,5,flavifrons,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2017,5,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2017,6,appositus,Delphinium.nuttallianum,3,60,0.05
CC,2017,6,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2017,6,bifarius,Hydrophyllum.fendleri,2,60,0.03333333333333333
CC,2017,6,bifarius,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2017,6,californicus,Lathyrus.leucanthus,3,60,0.05
CC,2017,6,flavifrons,Hydrophyllum.fendleri,4,60,0.06666666666666667
CC,2017,6,flavifrons,Lathyrus.leucanthus,2,60,0.03333333333333333
CC,2017,6,flavifrons,Lupinus.bakeri,1,60,0.016666666666666666
CC,2017,6,rufocinctus,Frasera.speciosa,4,60,0.06666666666666667
CC,2017,7,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2017,7,appositus,Vicia.americana,1,60,0.016666666666666666
CC,2017,7,bifarius,Frasera.speciosa,5,60,0.08333333333333333
CC,2017,7,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2017,7,bifarius,Vicia.americana,1,60,0.016666666666666666
CC,2017,7,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2017,7,flavifrons,Hydrophyllum.fendleri,7,60,0.11666666666666667
CC,2017,7,flavifrons,Lathyrus.leucanthus,3,60,0.05
CC,2017,7,flavifrons,Vicia.americana,1,60,0.016666666666666666
CC,2017,7,insularis,Hydrophyllum.fendleri,2,60,0.03333333333333333
CC,2017,7,rufocinctus,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2017,7,rufocinctus,Phacelia.heterophylla,1,60,0.016666666666666666
CC,2017,8,appositus,Delphinium.barbeyi,21,60,0.35
CC,2017,8,appositus,Pedicularis.procera,1,60,0.016666666666666666
CC,2017,8,bifarius,Frasera.speciosa,6,60,0.1
CC,2017,8,bifarius,Helianthella.quinquenervis,4,60,0.06666666666666667
CC,2017,8,bifarius,Phacelia.heterophylla,2,60,0.03333333333333333
CC,2017,8,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2017,8,flavifrons,Aconitum.columbianum,5,60,0.08333333333333333
CC,2017,8,flavifrons,Delphinium.barbeyi,6,60,0.1
CC,2017,8,flavifrons,Frasera.speciosa,7,60,0.11666666666666667
CC,2017,8,flavifrons,Geranium.richardsonii,2,60,0.03333333333333333
CC,2017,8,flavifrons,Helianthella.quinquenervis,2,60,0.03333333333333333
CC,2017,8,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
CC,2017,8,flavifrons,Phacelia.heterophylla,3,60,0.05
CC,2017,8,flavifrons,Vicia.americana,5,60,0.08333333333333333
CC,2017,8,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2017,8,insularis,Frasera.speciosa,1,60,0.016666666666666666
CC,2017,8,insularis,Helianthella.quinquenervis,5,60,0.08333333333333333
CC,2017,8,insularis,Phacelia.heterophylla,1,60,0.016666666666666666
CC,2017,8,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
CC,2017,8,rufocinctus,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2017,8,rufocinctus,Phacelia.heterophylla,1,60,0.016666666666666666
CC,2017,8,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2017,9,appositus,Delphinium.barbeyi,20,60,0.3333333333333333
CC,2017,9,bifarius,Hackelia.floribunda,2,60,0.03333333333333333
CC,2017,9,bifarius,Heracleum.sphondylium,1,60,0.016666666666666666
CC,2017,9,bifarius,Potentilla.pulcherrima,3,60,0.05
CC,2017,9,bifarius,Pyrrocoma.crocea,1,60,0.016666666666666666
CC,2017,9,californicus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2017,9,flavifrons,Aconitum.columbianum,11,60,0.18333333333333332
CC,2017,9,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2017,9,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2017,9,flavifrons,Geranium.richardsonii,1,60,0.016666666666666666
CC,2017,9,flavifrons,Helianthella.quinquenervis,3,60,0.05
CC,2017,9,insularis,Phacelia.heterophylla,1,60,0.016666666666666666
CC,2017,9,nevadensis,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2017,9,rufocinctus,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2017,9,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2017,10,appositus,Delphinium.barbeyi,14,60,0.23333333333333334
CC,2017,10,bifarius,Campanula.rotundifolia,1,60,0.016666666666666666
CC,2017,10,bifarius,Dugaldia.hoopesii,5,60,0.08333333333333333
CC,2017,10,bifarius,Erigeron.speciosus,4,60,0.06666666666666667
CC,2017,10,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
CC,2017,10,bifarius,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2017,10,californicus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2017,10,flavifrons,Aconitum.columbianum,4,60,0.06666666666666667
CC,2017,10,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2017,10,flavifrons,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2017,10,flavifrons,Geranium.richardsonii,2,60,0.03333333333333333
CC,2017,10,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2017,10,flavifrons,Heterotheca.villosa,1,60,0.016666666666666666
CC,2017,10,insularis,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2017,10,insularis,Erigeron.speciosus,1,60,0.016666666666666666
CC,2017,10,insularis,Heterotheca.villosa,1,60,0.016666666666666666
CC,2017,10,nevadensis,Delphinium.barbeyi,5,60,0.08333333333333333
CC,2017,10,rufocinctus,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2017,10,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2017,11,appositus,Delphinium.barbeyi,14,60,0.23333333333333334
CC,2017,11,bifarius,Dugaldia.hoopesii,7,60,0.11666666666666667
CC,2017,11,bifarius,Erigeron.speciosus,5,60,0.08333333333333333
CC,2017,11,bifarius,Hackelia.floribunda,3,60,0.05
CC,2017,11,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2017,11,bifarius,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,11,bifarius,Pyrrocoma.crocea,3,60,0.05
CC,2017,11,bifarius,Senecio.serra,1,60,0.016666666666666666
CC,2017,11,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
CC,2017,11,flavifrons,Delphinium.barbeyi,8,60,0.13333333333333333
CC,2017,11,flavifrons,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2017,11,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2017,11,insularis,Heterotheca.villosa,1,60,0.016666666666666666
CC,2017,11,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2017,11,rufocinctus,Dugaldia.hoopesii,3,60,0.05
CC,2017,11,rufocinctus,Erigeron.speciosus,3,60,0.05
CC,2017,12,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2017,12,appositus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2017,12,appositus,Heliomeris.multiflora,3,60,0.05
CC,2017,12,appositus,Pyrrocoma.crocea,1,60,0.016666666666666666
CC,2017,12,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2017,12,bifarius,Heliomeris.multiflora,21,60,0.35
CC,2017,12,flavifrons,Aconitum.columbianum,2,60,0.03333333333333333
CC,2017,12,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2017,12,flavifrons,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2017,12,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,12,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,12,occidentalis,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,12,rufocinctus,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2017,13,appositus,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2017,13,appositus,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2017,13,bifarius,Erigeron.speciosus,1,60,0.016666666666666666
CC,2017,13,bifarius,Heliomeris.multiflora,30,60,0.5
CC,2017,13,flavifrons,Heliomeris.multiflora,6,60,0.1
CC,2017,13,insularis,Heliomeris.multiflora,41,60,0.6833333333333333
CC,2017,13,insularis,Heterotheca.villosa,2,60,0.03333333333333333
CC,2017,13,insularis,Pyrrocoma.crocea,3,60,0.05
CC,2017,13,occidentalis,Heliomeris.multiflora,4,60,0.06666666666666667
CC,2017,13,rufocinctus,Heliomeris.multiflora,3,60,0.05
CC,2017,14,appositus,Gentiana.parryi,2,60,0.03333333333333333
CC,2017,14,appositus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,14,bifarius,Heliomeris.multiflora,3,60,0.05
CC,2017,14,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
CC,2017,14,flavifrons,Heliomeris.multiflora,5,60,0.08333333333333333
CC,2017,14,insularis,Heliomeris.multiflora,37,60,0.6166666666666667
CC,2017,14,insularis,Heterotheca.villosa,11,60,0.18333333333333332
CC,2017,14,rufocinctus,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2017,15,appositus,Gentiana.parryi,2,60,0.03333333333333333
CC,2017,15,flavifrons,Heliomeris.multiflora,4,60,0.06666666666666667
CC,2017,15,insularis,Heliomeris.multiflora,25,60,0.4166666666666667
CC,2017,15,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2017,16,insularis,Heterotheca.villosa,3,60,0.05
CC,2018,3,bifarius,Claytonia.lanceolata,1,60,0.016666666666666666
CC,2018,4,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
CC,2018,4,bifarius,Salix.sp,3,60,0.05
CC,2018,5,bifarius,Erythronium.grandiflorum,1,60,0.016666666666666666
CC,2018,5,bifarius,Mertensia.fusiformis,2,60,0.03333333333333333
CC,2018,5,bifarius,Salix.sp,2,60,0.03333333333333333
CC,2018,6,bifarius,Hydrophyllum.capitatum,2,60,0.03333333333333333
CC,2018,6,bifarius,Salix.sp,3,60,0.05
CC,2018,6,flavifrons,Hydrophyllum.capitatum,1,60,0.016666666666666666
CC,2018,6,occidentalis,Salix.sp,1,60,0.016666666666666666
CC,2018,6,rufocinctus,Salix.sp,1,60,0.016666666666666666
CC,2018,7,appositus,Delphinium.nuttallianum,5,60,0.08333333333333333
CC,2018,7,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2018,8,appositus,Delphinium.nuttallianum,6,60,0.1
CC,2018,8,bifarius,Hydrophyllum.fendleri,4,60,0.06666666666666667
CC,2018,8,californicus,Delphinium.nuttallianum,3,60,0.05
CC,2018,8,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
CC,2018,8,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2018,8,flavifrons,Hydrophyllum.fendleri,9,60,0.15
CC,2018,8,occidentalis,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2018,8,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
CC,2018,9,bifarius,Hydrophyllum.fendleri,3,60,0.05
CC,2018,9,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
CC,2018,9,flavifrons,Lupinus.bakeri,1,60,0.016666666666666666
CC,2018,9,flavifrons,Vicia.americana,3,60,0.05
CC,2018,9,insularis,Hydrophyllum.fendleri,4,60,0.06666666666666667
CC,2018,9,rufocinctus,Hydrophyllum.fendleri,2,60,0.03333333333333333
CC,2018,10,appositus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2018,10,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
CC,2018,10,flavifrons,Delphinium.barbeyi,3,60,0.05
CC,2018,10,flavifrons,Vicia.americana,1,60,0.016666666666666666
CC,2018,10,insularis,Helianthella.quinquenervis,2,60,0.03333333333333333
CC,2018,10,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2018,11,appositus,Delphinium.barbeyi,7,60,0.11666666666666667
CC,2018,11,appositus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2018,11,bifarius,Helianthella.quinquenervis,4,60,0.06666666666666667
CC,2018,11,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2018,11,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
CC,2018,11,flavifrons,Delphinium.barbeyi,9,60,0.15
CC,2018,11,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2018,11,flavifrons,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2018,11,flavifrons,Vicia.americana,1,60,0.016666666666666666
CC,2018,11,insularis,Helianthella.quinquenervis,9,60,0.15
CC,2018,11,occidentalis,Heracleum.sphondylium,1,60,0.016666666666666666
CC,2018,11,rufocinctus,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2018,12,appositus,Delphinium.barbeyi,11,60,0.18333333333333332
CC,2018,12,bifarius,Adenolinum.lewisii,1,60,0.016666666666666666
CC,2018,12,bifarius,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2018,12,bifarius,Helianthella.quinquenervis,4,60,0.06666666666666667
CC,2018,12,bifarius,Heliomeris.multiflora,3,60,0.05
CC,2018,12,bifarius,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2018,12,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
CC,2018,12,flavifrons,Delphinium.barbeyi,7,60,0.11666666666666667
CC,2018,12,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2018,12,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2018,12,insularis,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2018,12,insularis,Helianthella.quinquenervis,5,60,0.08333333333333333
CC,2018,12,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2018,12,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2018,12,rufocinctus,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2018,13,appositus,Delphinium.barbeyi,4,60,0.06666666666666667
CC,2018,13,bifarius,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2018,13,bifarius,Erigeron.elatior,2,60,0.03333333333333333
CC,2018,13,bifarius,Erigeron.speciosus,10,60,0.16666666666666666
CC,2018,13,bifarius,Heliomeris.multiflora,15,60,0.25
CC,2018,13,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
CC,2018,13,bifarius,Ligularia.bigelovii,2,60,0.03333333333333333
CC,2018,13,flavifrons,Delphinium.barbeyi,3,60,0.05
CC,2018,13,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2018,13,flavifrons,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2018,13,flavifrons,Senecio.serra,1,60,0.016666666666666666
CC,2018,13,insularis,Dugaldia.hoopesii,2,60,0.03333333333333333
CC,2018,13,insularis,Erigeron.speciosus,4,60,0.06666666666666667
CC,2018,13,mixtus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2018,13,mixtus,Senecio.serra,1,60,0.016666666666666666
CC,2018,13,rufocinctus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2018,14,appositus,Cirsium.parryi,1,60,0.016666666666666666
CC,2018,14,bifarius,Erigeron.elatior,1,60,0.016666666666666666
CC,2018,14,bifarius,Erigeron.speciosus,2,60,0.03333333333333333
CC,2018,14,bifarius,Heliomeris.multiflora,50,60,0.8333333333333334
CC,2018,14,bifarius,Heterotheca.villosa,2,60,0.03333333333333333
CC,2018,14,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2018,14,californicus,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2018,14,flavifrons,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2018,14,flavifrons,Senecio.serra,1,60,0.016666666666666666
CC,2018,14,insularis,Dugaldia.hoopesii,6,60,0.1
CC,2018,14,insularis,Erigeron.elatior,1,60,0.016666666666666666
CC,2018,14,insularis,Erigeron.speciosus,2,60,0.03333333333333333
CC,2018,14,insularis,Heliomeris.multiflora,27,60,0.45
CC,2018,14,insularis,Heterotheca.villosa,1,60,0.016666666666666666
CC,2018,14,insularis,Ligularia.bigelovii,23,60,0.38333333333333336
CC,2018,14,occidentalis,Ligularia.bigelovii,1,60,0.016666666666666666
CC,2018,15,bifarius,Erigeron.speciosus,1,60,0.016666666666666666
CC,2018,15,bifarius,Heliomeris.multiflora,27,60,0.45
CC,2018,15,flavifrons,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2018,15,flavifrons,Senecio.serra,1,60,0.016666666666666666
CC,2018,15,insularis,Heliomeris.multiflora,73,60,1.2166666666666666
CC,2018,15,insularis,Heterotheca.villosa,4,60,0.06666666666666667
CC,2018,15,insularis,Ligularia.bigelovii,10,60,0.16666666666666666
CC,2018,15,insularis,Senecio.serra,3,60,0.05
CC,2018,15,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2018,15,mixtus,Senecio.serra,1,60,0.016666666666666666
CC,2018,15,rufocinctus,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2018,16,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
CC,2018,16,insularis,Heliomeris.multiflora,16,60,0.26666666666666666
CC,2018,16,mixtus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2018,17,bifarius,Heliomeris.multiflora,3,60,0.05
CC,2018,17,insularis,Heliomeris.multiflora,19,60,0.31666666666666665
CC,2018,17,insularis,Heterotheca.villosa,1,60,0.016666666666666666
CC,2018,17,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2018,18,insularis,Aster.foliaceus,1,60,0.016666666666666666
CC,2018,18,insularis,Heliomeris.multiflora,1,60,0.016666666666666666
CC,2019,3,insularis,Salix.sp,1,60,0.016666666666666666
CC,2019,4,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2019,5,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2019,5,bifarius,Hydrophyllum.capitatum,2,60,0.03333333333333333
CC,2019,6,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2019,6,insularis,Frasera.speciosa,2,60,0.03333333333333333
CC,2019,6,nevadensis,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,7,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2019,7,bifarius,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,7,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
CC,2019,7,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
CC,2019,7,flavifrons,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,7,flavifrons,Lupinus.bakeri,1,60,0.016666666666666666
CC,2019,7,insularis,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,7,nevadensis,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,7,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,8,appositus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2019,8,flavifrons,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,8,flavifrons,Lupinus.bakeri,3,60,0.05
CC,2019,8,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
CC,2019,8,nevadensis,Frasera.speciosa,5,60,0.08333333333333333
CC,2019,8,nevadensis,Lupinus.bakeri,1,60,0.016666666666666666
CC,2019,9,appositus,Delphinium.barbeyi,10,60,0.16666666666666666
CC,2019,9,appositus,Pentaphylloides.floribunda,1,60,0.016666666666666666
CC,2019,9,bifarius,Frasera.speciosa,4,60,0.06666666666666667
CC,2019,9,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2019,9,bifarius,Heracleum.sphondylium,2,60,0.03333333333333333
CC,2019,9,bifarius,Lupinus.bakeri,1,60,0.016666666666666666
CC,2019,9,bifarius,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,9,flavifrons,Aconitum.columbianum,3,60,0.05
CC,2019,9,flavifrons,Delphinium.barbeyi,30,60,0.5
CC,2019,9,flavifrons,Lupinus.bakeri,2,60,0.03333333333333333
CC,2019,9,flavifrons,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,9,insularis,Helianthella.quinquenervis,2,60,0.03333333333333333
CC,2019,9,mixtus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,9,nevadensis,Delphinium.barbeyi,3,60,0.05
CC,2019,9,rufocinctus,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,9,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
CC,2019,10,appositus,Delphinium.barbeyi,19,60,0.31666666666666665
CC,2019,10,appositus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2019,10,appositus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,10,bifarius,Erigeron.speciosus,3,60,0.05
CC,2019,10,bifarius,Frasera.speciosa,2,60,0.03333333333333333
CC,2019,10,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2019,10,californicus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2019,10,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
CC,2019,10,flavifrons,Delphinium.barbeyi,35,60,0.5833333333333334
CC,2019,10,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
CC,2019,10,flavifrons,Frasera.speciosa,4,60,0.06666666666666667
CC,2019,10,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
CC,2019,10,flavifrons,Phacelia.heterophylla,1,60,0.016666666666666666
CC,2019,10,flavifrons,Potentilla.pulcherrima,2,60,0.03333333333333333
CC,2019,10,insularis,Erigeron.speciosus,3,60,0.05
CC,2019,10,insularis,Helianthella.quinquenervis,2,60,0.03333333333333333
CC,2019,10,mixtus,Frasera.speciosa,2,60,0.03333333333333333
CC,2019,10,mixtus,Geranium.richardsonii,1,60,0.016666666666666666
CC,2019,10,mixtus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,10,nevadensis,Delphinium.barbeyi,3,60,0.05
CC,2019,10,rufocinctus,Calochortus.gunnisonii,1,60,0.016666666666666666
CC,2019,10,rufocinctus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2019,10,rufocinctus,Potentilla.pulcherrima,1,60,0.016666666666666666
CC,2019,11,appositus,Delphinium.barbeyi,27,60,0.45
CC,2019,11,appositus,Erigeron.speciosus,1,60,0.016666666666666666
CC,2019,11,appositus,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,11,bifarius,Calochortus.gunnisonii,1,60,0.016666666666666666
CC,2019,11,bifarius,Erigeron.speciosus,5,60,0.08333333333333333
CC,2019,11,bifarius,Frasera.speciosa,1,60,0.016666666666666666
CC,2019,11,bifarius,Heracleum.sphondylium,1,60,0.016666666666666666
CC,2019,11,bifarius,Potentilla.pulcherrima,3,60,0.05
CC,2019,11,californicus,Delphinium.barbeyi,2,60,0.03333333333333333
CC,2019,11,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
CC,2019,11,flavifrons,Delphinium.barbeyi,48,60,0.8
CC,2019,11,flavifrons,Erigeron.elatior,1,60,0.016666666666666666
CC,2019,11,flavifrons,Erigeron.speciosus,2,60,0.03333333333333333
CC,2019,11,flavifrons,Frasera.speciosa,2,60,0.03333333333333333
CC,2019,11,flavifrons,Helianthella.quinquenervis,2,60,0.03333333333333333
